SubscriptionId,CustomerId,RatePlanId,SubscriptionNumber,StartDate,EndDate,Status,Quantity,DiscountPercent,ContractTermMonths,RenewalDate,SalesChannel
2181,894,22,SUB-00002181,2024-09-07,,Active,4,7.5000,36,2027-08-23,Direct
2182,895,18,SUB-00002182,2025-04-06,,Active,3,0.0000,12,2026-04-01,Partner
2183,895,13,SUB-00002183,2025-05-15,,Active,3,10.0000,24,2027-05-05,Partner
2184,895,10,SUB-00002184,2025-03-13,,Active,1,10.0000,24,2027-03-03,Marketplace
2185,895,5,SUB-00002185,2024-10-31,,Active,4,7.5000,36,2027-10-16,Partner
2186,896,19,SUB-00002186,2024-12-26,,Active,13,0.0000,36,2027-12-11,Marketplace
2187,896,10,SUB-00002187,2024-10-14,,Active,12,2.5000,24,2026-10-04,Marketplace
2188,897,17,SUB-00002188,2025-09-21,,Active,3,12.5000,12,2026-09-16,Direct
2189,897,5,SUB-00002189,2025-01-04,,Active,4,5.0000,36,2027-12-20,Direct
2190,897,9,SUB-00002190,2024-07-25,2025-02-18,Cancelled,5,5.0000,24,2026-07-15,Direct
2191,897,14,SUB-00002191,2024-07-25,,Active,2,10.0000,24,2026-07-15,Direct
2192,898,21,SUB-00002192,2024-09-25,,Active,3,7.5000,24,2026-09-15,Partner
2193,898,14,SUB-00002193,2024-07-16,,Active,3,0.0000,36,2027-07-01,Partner
2194,898,6,SUB-00002194,2024-05-28,,Paused,2,2.5000,36,2027-05-13,Partner
2195,898,10,SUB-00002195,2024-05-19,,Active,1,5.0000,24,2026-05-09,Direct
2196,899,22,SUB-00002196,2025-01-10,,Active,2,0.0000,12,2026-01-05,Direct
2197,899,7,SUB-00002197,2024-06-18,,Active,4,5.0000,36,2027-06-03,Marketplace
2198,899,9,SUB-00002198,2025-06-22,,Active,4,12.5000,36,2028-06-06,Partner
2199,900,11,SUB-00002199,2024-09-28,,Active,21,12.5000,12,2025-09-23,Direct
2200,900,24,SUB-00002200,2024-08-09,,Active,6,0.0000,36,2027-07-25,Partner
2201,900,19,SUB-00002201,2024-04-25,,Active,9,2.5000,24,2026-04-15,Marketplace
2202,901,19,SUB-00002202,2025-01-26,,Active,3,7.5000,24,2027-01-16,Partner
2203,901,5,SUB-00002203,2024-12-15,,Active,5,12.5000,36,2027-11-30,Direct
2204,901,1,SUB-00002204,2025-05-02,,Active,4,2.5000,36,2028-04-16,Direct
2205,902,1,SUB-00002205,2024-11-14,,Active,2,12.5000,36,2027-10-30,Marketplace
2206,902,22,SUB-00002206,2024-06-01,,Paused,5,0.0000,24,2026-05-22,Partner
2207,903,2,SUB-00002207,2024-06-09,,Active,9,7.5000,12,2025-06-04,Direct
2208,903,22,SUB-00002208,2025-02-27,,Active,11,12.5000,12,2026-02-22,Partner
2209,904,5,SUB-00002209,2024-06-20,2025-06-14,Cancelled,5,0.0000,12,2025-06-15,Partner
2210,905,14,SUB-00002210,2024-12-10,,Active,3,0.0000,12,2025-12-05,Direct
2211,906,15,SUB-00002211,2025-04-28,,Active,11,7.5000,36,2028-04-12,Direct
2212,907,9,SUB-00002212,2024-06-10,,Active,2,2.5000,24,2026-05-31,Partner
2213,907,5,SUB-00002213,2025-04-01,,Active,1,0.0000,12,2026-03-27,Partner
2214,907,18,SUB-00002214,2024-08-19,,Active,3,0.0000,36,2027-08-04,Marketplace
2215,908,14,SUB-00002215,2025-03-24,,Active,5,2.5000,24,2027-03-14,Marketplace
2216,908,18,SUB-00002216,2025-04-04,,Active,5,10.0000,24,2027-03-25,Marketplace
2217,908,9,SUB-00002217,2025-04-02,,Active,1,0.0000,24,2027-03-23,Partner
2218,909,9,SUB-00002218,2025-05-31,,Active,5,12.5000,36,2028-05-15,Marketplace
2219,909,17,SUB-00002219,2025-05-31,2025-11-18,Cancelled,3,2.5000,12,2026-05-26,Direct
2220,909,5,SUB-00002220,2025-05-31,,Active,1,5.0000,12,2026-05-26,Partner
2221,909,21,SUB-00002221,2025-08-26,,Active,5,12.5000,12,2026-08-21,Partner
2222,910,22,SUB-00002222,2025-08-26,,Active,2,0.0000,12,2026-08-21,Partner
2223,910,3,SUB-00002223,2024-05-24,,Active,2,0.0000,24,2026-05-14,Direct
2224,910,14,SUB-00002224,2025-04-13,,Active,5,0.0000,36,2028-03-28,Partner
2225,910,5,SUB-00002225,2024-12-14,,Paused,5,0.0000,24,2026-12-04,Partner
2226,911,23,SUB-00002226,2025-09-12,,Active,7,5.0000,12,2026-09-07,Direct
2227,911,11,SUB-00002227,2024-07-12,,Active,24,5.0000,12,2025-07-07,Marketplace
2228,911,19,SUB-00002228,2024-01-29,,Active,2,0.0000,36,2027-01-13,Partner
2229,911,6,SUB-00002229,2024-09-02,,Paused,2,5.0000,12,2025-08-28,Marketplace
2230,912,10,SUB-00002230,2024-10-17,,Active,4,2.5000,12,2025-10-12,Marketplace
2231,913,13,SUB-00002231,2025-05-16,,Active,3,7.5000,24,2027-05-06,Marketplace
2232,913,9,SUB-00002232,2025-07-06,,Active,2,12.5000,36,2028-06-20,Marketplace
2233,913,17,SUB-00002233,2024-04-21,,Active,4,0.0000,36,2027-04-06,Partner
2234,913,1,SUB-00002234,2024-06-13,,Active,5,0.0000,12,2025-06-08,Direct
2235,914,15,SUB-00002235,2025-01-06,,Active,23,0.0000,12,2026-01-01,Partner
2236,914,11,SUB-00002236,2025-03-05,,Active,12,5.0000,24,2027-02-23,Direct
2237,914,23,SUB-00002237,2025-01-06,,Active,8,0.0000,24,2026-12-27,Direct
2238,915,11,SUB-00002238,2025-07-03,,Active,22,12.5000,36,2028-06-17,Partner
2239,915,20,SUB-00002239,2025-07-03,,Active,18,7.5000,24,2027-06-23,Direct
2240,915,6,SUB-00002240,2025-08-23,,Active,6,0.0000,24,2027-08-13,Partner
2241,915,22,SUB-00002241,2025-07-03,,Active,5,12.5000,36,2028-06-17,Partner
2242,916,2,SUB-00002242,2025-03-17,,Active,1,10.0000,12,2026-03-12,Marketplace
2243,916,9,SUB-00002243,2025-06-22,,Active,1,10.0000,24,2027-06-12,Partner
2244,916,13,SUB-00002244,2025-08-21,,Active,1,5.0000,12,2026-08-16,Direct
2245,917,19,SUB-00002245,2025-03-18,,Active,4,0.0000,12,2026-03-13,Marketplace
2246,918,10,SUB-00002246,2025-05-28,,Active,3,7.5000,36,2028-05-12,Direct
2247,918,22,SUB-00002247,2025-02-06,,Active,4,12.5000,12,2026-02-01,Partner
2248,918,13,SUB-00002248,2024-07-21,,Active,2,12.5000,24,2026-07-11,Marketplace
2249,919,16,SUB-00002249,2025-03-10,,Active,22,2.5000,36,2028-02-23,Marketplace
2250,920,22,SUB-00002250,2024-09-13,,Active,2,7.5000,12,2025-09-08,Marketplace
2251,920,17,SUB-00002251,2025-09-21,,Active,4,0.0000,36,2028-09-05,Partner
2252,920,14,SUB-00002252,2025-03-07,,Active,4,5.0000,36,2028-02-20,Direct
2253,921,13,SUB-00002253,2025-08-27,,Active,5,0.0000,24,2027-08-17,Direct
2254,921,18,SUB-00002254,2024-04-24,,Active,5,7.5000,36,2027-04-09,Marketplace
2255,921,6,SUB-00002255,2025-07-06,,Active,2,0.0000,36,2028-06-20,Partner
2256,921,21,SUB-00002256,2024-10-07,,Active,3,5.0000,24,2026-09-27,Partner
2257,922,10,SUB-00002257,2025-03-11,,Active,20,2.5000,24,2027-03-01,Marketplace
2258,922,14,SUB-00002258,2025-01-03,,Active,8,0.0000,36,2027-12-19,Partner
2259,923,10,SUB-00002259,2024-11-16,,Active,3,5.0000,36,2027-11-01,Direct
2260,924,5,SUB-00002260,2024-12-20,,Active,5,2.5000,12,2025-12-15,Marketplace
2261,925,18,SUB-00002261,2025-08-01,,Paused,3,5.0000,36,2028-07-16,Direct
2262,925,1,SUB-00002262,2025-09-26,,Active,5,0.0000,12,2026-09-21,Direct
2263,926,16,SUB-00002263,2025-05-01,,Active,12,7.5000,36,2028-04-15,Partner
2264,926,8,SUB-00002264,2025-03-30,,Active,11,5.0000,24,2027-03-20,Marketplace
2265,926,4,SUB-00002265,2025-02-04,,Active,22,2.5000,24,2027-01-25,Marketplace
2266,927,18,SUB-00002266,2024-09-29,,Active,2,0.0000,12,2025-09-24,Partner
2267,927,5,SUB-00002267,2024-09-17,,Active,4,0.0000,12,2025-09-12,Partner
2268,928,16,SUB-00002268,2024-08-19,,Active,3,0.0000,12,2025-08-14,Marketplace
2269,928,20,SUB-00002269,2024-08-19,,Active,15,7.5000,36,2027-08-04,Marketplace
2270,928,11,SUB-00002270,2025-04-18,,Active,6,0.0000,36,2028-04-02,Marketplace
2271,929,5,SUB-00002271,2024-02-04,,Active,3,0.0000,36,2027-01-19,Direct
2272,930,14,SUB-00002272,2025-03-31,,Active,2,0.0000,12,2026-03-26,Marketplace
2273,931,5,SUB-00002273,2024-01-08,2024-06-22,Cancelled,2,12.5000,36,2026-12-23,Partner
2274,931,10,SUB-00002274,2025-04-17,2026-04-01,Cancelled,4,7.5000,36,2028-04-01,Marketplace
2275,931,13,SUB-00002275,2025-07-07,,Paused,5,0.0000,24,2027-06-27,Direct
2276,931,18,SUB-00002276,2025-06-10,,Active,4,12.5000,36,2028-05-25,Partner
2277,932,1,SUB-00002277,2025-05-05,,Active,4,0.0000,12,2026-04-30,Direct
2278,932,9,SUB-00002278,2024-07-07,,Active,4,5.0000,36,2027-06-22,Direct
2279,932,13,SUB-00002279,2024-12-06,,Active,3,0.0000,12,2025-12-01,Marketplace
2280,933,14,SUB-00002280,2025-08-05,,Active,19,7.5000,36,2028-07-20,Marketplace
2281,933,3,SUB-00002281,2024-11-12,,Active,5,0.0000,36,2027-10-28,Marketplace
2282,933,19,SUB-00002282,2024-11-12,2025-05-02,Cancelled,6,0.0000,12,2025-11-07,Partner
2283,934,14,SUB-00002283,2025-08-24,,Active,4,0.0000,36,2028-08-08,Direct
2284,935,2,SUB-00002284,2025-06-16,,Active,2,0.0000,12,2026-06-11,Marketplace
2285,935,11,SUB-00002285,2025-06-16,,Active,4,0.0000,12,2026-06-11,Marketplace
2286,935,19,SUB-00002286,2025-06-16,,Active,12,0.0000,36,2028-05-31,Direct
2287,935,23,SUB-00002287,2025-06-16,,Paused,14,7.5000,12,2026-06-11,Direct
2288,936,24,SUB-00002288,2024-10-28,,Active,1,0.0000,24,2026-10-18,Partner
2289,937,13,SUB-00002289,2025-01-21,,Active,4,0.0000,36,2028-01-06,Marketplace
2290,937,7,SUB-00002290,2025-06-14,,Active,3,0.0000,24,2027-06-04,Marketplace
2291,938,22,SUB-00002291,2025-03-13,,Active,13,10.0000,12,2026-03-08,Marketplace
2292,938,7,SUB-00002292,2024-12-01,,Active,8,5.0000,24,2026-11-21,Marketplace
2293,938,19,SUB-00002293,2024-04-05,,Active,7,2.5000,36,2027-03-21,Partner
2294,939,14,SUB-00002294,2024-04-17,,Active,3,10.0000,12,2025-04-12,Direct
2295,939,5,SUB-00002295,2025-05-29,,Active,5,12.5000,36,2028-05-13,Marketplace
2296,939,19,SUB-00002296,2024-01-20,,Active,5,7.5000,12,2025-01-14,Direct
2297,940,1,SUB-00002297,2024-08-23,,Active,5,2.5000,36,2027-08-08,Marketplace
2298,940,22,SUB-00002298,2024-01-29,,Active,3,12.5000,12,2025-01-23,Partner
2299,940,17,SUB-00002299,2025-05-20,,Active,5,0.0000,36,2028-05-04,Direct
2300,940,6,SUB-00002300,2024-03-19,,Active,3,0.0000,24,2026-03-09,Direct
2301,941,9,SUB-00002301,2024-12-06,2025-06-13,Cancelled,2,10.0000,12,2025-12-01,Marketplace
2302,942,20,SUB-00002302,2025-07-20,2026-06-23,Cancelled,2,0.0000,12,2026-07-15,Direct
2303,942,15,SUB-00002303,2024-07-10,,Active,12,0.0000,12,2025-07-05,Direct
2304,943,22,SUB-00002304,2024-11-23,,Active,1,0.0000,24,2026-11-13,Marketplace
2305,944,14,SUB-00002305,2025-01-20,,Active,2,5.0000,24,2027-01-10,Partner
2306,945,1,SUB-00002306,2025-01-16,,Active,3,10.0000,12,2026-01-11,Marketplace
2307,945,21,SUB-00002307,2025-04-08,,Active,2,0.0000,12,2026-04-03,Partner
2308,946,18,SUB-00002308,2024-07-25,,Active,4,0.0000,24,2026-07-15,Direct
2309,947,1,SUB-00002309,2025-03-27,,Active,3,0.0000,36,2028-03-11,Marketplace
2310,947,9,SUB-00002310,2025-04-06,,Active,1,0.0000,24,2027-03-27,Direct
2311,948,17,SUB-00002311,2025-06-08,,Active,2,0.0000,36,2028-05-23,Partner
2312,948,1,SUB-00002312,2025-06-08,,Active,4,12.5000,24,2027-05-29,Marketplace
2313,949,7,SUB-00002313,2024-11-23,,Active,9,0.0000,12,2025-11-18,Partner
2314,949,11,SUB-00002314,2024-02-18,,Active,22,7.5000,36,2027-02-02,Direct
2315,949,3,SUB-00002315,2025-01-04,2025-12-27,Cancelled,9,0.0000,12,2025-12-30,Direct
2316,949,19,SUB-00002316,2024-11-23,,Active,6,5.0000,12,2025-11-18,Partner
2317,950,19,SUB-00002317,2024-12-24,,Active,24,0.0000,24,2026-12-14,Marketplace
2318,950,15,SUB-00002318,2025-02-06,,Active,11,2.5000,24,2027-01-27,Partner
2319,950,22,SUB-00002319,2024-12-24,,Active,15,2.5000,24,2026-12-14,Marketplace
2320,950,2,SUB-00002320,2025-07-14,,Active,3,0.0000,12,2026-07-09,Direct
2321,951,15,SUB-00002321,2025-08-07,2025-11-25,Cancelled,12,0.0000,12,2026-08-02,Direct
2322,951,4,SUB-00002322,2025-08-07,,Active,9,12.5000,36,2028-07-22,Direct
2323,952,9,SUB-00002323,2025-07-07,,Active,5,10.0000,24,2027-06-27,Marketplace
2324,953,7,SUB-00002324,2024-09-17,,Active,1,5.0000,12,2025-09-12,Marketplace
2325,953,9,SUB-00002325,2025-07-09,,Active,1,0.0000,36,2028-06-23,Partner
2326,953,22,SUB-00002326,2025-02-15,,Active,5,7.5000,24,2027-02-05,Direct
2327,953,1,SUB-00002327,2025-05-10,,Active,4,10.0000,12,2026-05-05,Partner
2328,954,3,SUB-00002328,2024-07-07,,Active,9,7.5000,12,2025-07-02,Direct
2329,954,20,SUB-00002329,2025-04-16,,Active,24,0.0000,36,2028-03-31,Direct
2330,954,16,SUB-00002330,2025-06-20,,Active,12,12.5000,36,2028-06-04,Direct
2331,955,8,SUB-00002331,2024-12-13,,Active,1,0.0000,36,2027-11-28,Marketplace
2332,955,24,SUB-00002332,2025-05-30,,Active,20,5.0000,24,2027-05-20,Partner
2333,955,10,SUB-00002333,2025-04-10,,Active,24,10.0000,12,2026-04-05,Marketplace
2334,955,18,SUB-00002334,2024-03-20,,Active,15,10.0000,36,2027-03-05,Direct
2335,956,7,SUB-00002335,2025-02-01,,Active,2,0.0000,12,2026-01-27,Partner
2336,956,3,SUB-00002336,2025-02-01,,Active,12,10.0000,24,2027-01-22,Marketplace
2337,957,7,SUB-00002337,2025-03-01,,Active,17,10.0000,12,2026-02-24,Direct
2338,957,20,SUB-00002338,2024-02-02,,Active,23,0.0000,24,2026-01-22,Marketplace
2339,958,1,SUB-00002339,2024-03-20,,Active,5,5.0000,12,2025-03-15,Partner
2340,958,15,SUB-00002340,2024-06-19,,Active,3,0.0000,12,2025-06-14,Marketplace
2341,958,6,SUB-00002341,2025-01-10,,Active,4,5.0000,12,2026-01-05,Partner
2342,959,12,SUB-00002342,2025-01-02,,Active,15,0.0000,36,2027-12-18,Partner
2343,959,7,SUB-00002343,2025-09-28,,Active,25,0.0000,36,2028-09-12,Partner
2344,960,12,SUB-00002344,2025-06-10,,Active,3,2.5000,24,2027-05-31,Partner
2345,960,8,SUB-00002345,2025-06-10,,Active,18,0.0000,24,2027-05-31,Partner
2346,961,23,SUB-00002346,2025-05-30,,Active,10,2.5000,12,2026-05-25,Marketplace
2347,961,7,SUB-00002347,2024-11-11,,Active,21,0.0000,12,2025-11-06,Partner
2348,961,19,SUB-00002348,2025-08-27,,Paused,20,10.0000,24,2027-08-17,Direct
2349,962,8,SUB-00002349,2024-03-06,,Active,23,0.0000,36,2027-02-19,Partner
2350,962,14,SUB-00002350,2025-03-24,,Paused,4,0.0000,12,2026-03-19,Partner
2351,962,2,SUB-00002351,2025-03-01,2025-10-07,Cancelled,25,0.0000,12,2026-02-24,Direct
2352,962,24,SUB-00002352,2025-09-27,,Active,17,2.5000,36,2028-09-11,Marketplace
2353,963,19,SUB-00002353,2025-02-04,,Active,18,5.0000,12,2026-01-30,Direct
2354,963,16,SUB-00002354,2025-09-24,,Active,15,5.0000,36,2028-09-08,Direct
2355,964,12,SUB-00002355,2025-07-27,,Active,13,0.0000,24,2027-07-17,Marketplace
2356,965,5,SUB-00002356,2025-06-30,2026-03-28,Cancelled,5,7.5000,24,2027-06-20,Direct
2357,965,17,SUB-00002357,2024-11-27,,Active,4,0.0000,36,2027-11-12,Marketplace
2358,965,21,SUB-00002358,2025-05-04,,Active,5,2.5000,36,2028-04-18,Partner
2359,965,9,SUB-00002359,2024-04-12,,Active,3,0.0000,12,2025-04-07,Partner
2360,966,6,SUB-00002360,2025-05-27,,Active,5,7.5000,24,2027-05-17,Marketplace
2361,967,24,SUB-00002361,2025-04-09,,Active,22,12.5000,36,2028-03-24,Partner
2362,967,3,SUB-00002362,2025-04-09,2026-03-21,Cancelled,10,0.0000,12,2026-04-04,Partner
2363,967,15,SUB-00002363,2025-04-09,,Active,5,5.0000,12,2026-04-04,Partner
2364,967,20,SUB-00002364,2025-04-09,,Active,6,5.0000,24,2027-03-30,Marketplace
2365,968,1,SUB-00002365,2025-04-02,,Active,3,7.5000,36,2028-03-17,Partner
2366,968,22,SUB-00002366,2024-12-27,,Active,1,0.0000,36,2027-12-12,Direct
2367,969,14,SUB-00002367,2025-04-13,,Active,4,7.5000,36,2028-03-28,Direct
2368,969,22,SUB-00002368,2024-10-31,,Active,4,7.5000,36,2027-10-16,Direct
2369,969,17,SUB-00002369,2024-10-31,,Active,5,0.0000,36,2027-10-16,Direct
2370,970,10,SUB-00002370,2025-03-08,2025-10-18,Cancelled,1,7.5000,24,2027-02-26,Marketplace
2371,971,16,SUB-00002371,2025-07-31,,Active,8,7.5000,36,2028-07-15,Direct
2372,972,14,SUB-00002372,2024-10-17,,Active,1,5.0000,24,2026-10-07,Direct
2373,972,2,SUB-00002373,2024-10-17,,Active,4,2.5000,12,2025-10-12,Direct
2374,973,19,SUB-00002374,2025-09-05,,Active,5,0.0000,24,2027-08-26,Marketplace
2375,973,6,SUB-00002375,2025-06-03,,Active,20,0.0000,12,2026-05-29,Partner
2376,973,10,SUB-00002376,2024-07-26,,Active,17,7.5000,36,2027-07-11,Partner
2377,974,7,SUB-00002377,2025-03-05,,Active,22,0.0000,36,2028-02-18,Marketplace
2378,974,3,SUB-00002378,2024-08-15,,Active,24,0.0000,24,2026-08-05,Marketplace
2379,974,24,SUB-00002379,2025-05-12,,Active,16,12.5000,36,2028-04-26,Partner
2380,975,13,SUB-00002380,2025-01-21,,Active,5,0.0000,24,2027-01-11,Direct
2381,975,21,SUB-00002381,2024-12-04,,Active,1,0.0000,36,2027-11-19,Direct
2382,975,9,SUB-00002382,2025-01-15,,Active,5,0.0000,12,2026-01-10,Direct
2383,975,2,SUB-00002383,2025-01-08,,Active,5,7.5000,36,2027-12-24,Partner
2384,976,9,SUB-00002384,2025-06-02,,Active,1,10.0000,24,2027-05-23,Partner
2385,977,24,SUB-00002385,2025-01-26,,Active,6,0.0000,24,2027-01-16,Partner
2386,977,12,SUB-00002386,2025-01-26,,Active,19,12.5000,24,2027-01-16,Direct
2387,977,3,SUB-00002387,2025-03-23,,Active,6,7.5000,36,2028-03-07,Direct
2388,978,17,SUB-00002388,2025-09-26,,Active,2,7.5000,12,2026-09-21,Marketplace
2389,979,17,SUB-00002389,2025-08-26,,Active,1,10.0000,24,2027-08-16,Marketplace
2390,979,22,SUB-00002390,2024-10-14,,Active,3,5.0000,24,2026-10-04,Partner
2391,980,18,SUB-00002391,2024-01-08,,Active,2,5.0000,12,2025-01-02,Direct
2392,980,15,SUB-00002392,2025-07-05,,Active,1,0.0000,24,2027-06-25,Marketplace
2393,980,1,SUB-00002393,2024-05-07,,Active,1,2.5000,36,2027-04-22,Partner
2394,981,1,SUB-00002394,2025-03-18,,Active,3,0.0000,36,2028-03-02,Partner
2395,981,17,SUB-00002395,2025-03-18,,Active,2,0.0000,24,2027-03-08,Partner
2396,981,5,SUB-00002396,2025-05-14,,Active,1,10.0000,36,2028-04-28,Partner
2397,981,13,SUB-00002397,2025-03-18,,Active,2,0.0000,24,2027-03-08,Marketplace
2398,982,1,SUB-00002398,2025-01-18,2025-11-04,Cancelled,5,0.0000,36,2028-01-03,Partner
2399,982,13,SUB-00002399,2025-01-18,,Active,4,10.0000,24,2027-01-08,Marketplace
2400,982,11,SUB-00002400,2025-03-06,,Active,1,7.5000,36,2028-02-19,Marketplace
2401,982,22,SUB-00002401,2025-02-27,,Active,2,7.5000,12,2026-02-22,Partner
2402,983,2,SUB-00002402,2025-06-07,,Active,3,0.0000,12,2026-06-02,Direct
2403,983,24,SUB-00002403,2025-04-06,,Active,25,10.0000,36,2028-03-21,Marketplace
2404,984,17,SUB-00002404,2025-06-03,,Active,2,0.0000,36,2028-05-18,Marketplace
2405,984,9,SUB-00002405,2024-06-14,,Active,2,10.0000,24,2026-06-04,Marketplace
2406,984,14,SUB-00002406,2025-07-30,2026-03-05,Cancelled,2,2.5000,36,2028-07-14,Direct
2407,984,6,SUB-00002407,2025-02-19,,Active,1,12.5000,36,2028-02-04,Partner
2408,985,20,SUB-00002408,2025-05-29,,Active,21,0.0000,24,2027-05-19,Marketplace
2409,985,16,SUB-00002409,2024-01-05,,Active,1,10.0000,24,2025-12-25,Direct
2410,986,16,SUB-00002410,2025-04-10,,Active,6,5.0000,24,2027-03-31,Direct
2411,986,3,SUB-00002411,2024-10-03,,Active,7,0.0000,36,2027-09-18,Partner
2412,986,20,SUB-00002412,2025-01-25,,Active,22,2.5000,12,2026-01-20,Partner
2413,987,1,SUB-00002413,2025-03-29,2026-02-01,Cancelled,5,7.5000,36,2028-03-13,Marketplace
2414,987,6,SUB-00002414,2025-07-29,,Active,1,0.0000,24,2027-07-19,Direct
2415,987,22,SUB-00002415,2025-05-11,2025-11-24,Cancelled,4,10.0000,36,2028-04-25,Partner
2416,987,13,SUB-00002416,2025-03-29,2025-10-31,Cancelled,2,10.0000,36,2028-03-13,Partner
2417,988,21,SUB-00002417,2025-07-28,2026-01-22,Cancelled,5,5.0000,36,2028-07-12,Direct
2418,988,6,SUB-00002418,2025-07-28,,Active,1,2.5000,36,2028-07-12,Direct
2419,988,10,SUB-00002419,2025-07-28,,Active,1,7.5000,36,2028-07-12,Direct
2420,989,18,SUB-00002420,2025-04-06,,Active,25,10.0000,24,2027-03-27,Partner
2421,989,22,SUB-00002421,2025-09-10,,Active,24,2.5000,12,2026-09-05,Marketplace
2422,990,10,SUB-00002422,2024-08-06,,Active,4,5.0000,24,2026-07-27,Marketplace
2423,990,17,SUB-00002423,2024-12-26,,Active,5,0.0000,24,2026-12-16,Direct
2424,991,21,SUB-00002424,2024-10-30,,Active,1,0.0000,36,2027-10-15,Marketplace
2425,991,5,SUB-00002425,2024-10-30,,Active,4,10.0000,36,2027-10-15,Direct
2426,991,14,SUB-00002426,2024-12-14,,Active,1,0.0000,12,2025-12-09,Marketplace
2427,991,17,SUB-00002427,2025-03-30,,Active,5,7.5000,36,2028-03-14,Marketplace
2428,992,17,SUB-00002428,2025-07-24,,Active,4,10.0000,12,2026-07-19,Direct
2429,992,13,SUB-00002429,2025-07-24,,Active,4,0.0000,36,2028-07-08,Direct
2430,993,17,SUB-00002430,2025-07-16,,Active,5,10.0000,12,2026-07-11,Partner
2431,993,14,SUB-00002431,2024-06-16,,Active,3,5.0000,12,2025-06-11,Marketplace
2432,994,15,SUB-00002432,2025-05-09,,Active,1,7.5000,12,2026-05-04,Partner
2433,994,10,SUB-00002433,2024-07-17,,Active,3,5.0000,36,2027-07-02,Partner
2434,995,13,SUB-00002434,2024-09-14,,Active,3,5.0000,36,2027-08-30,Partner
2435,995,6,SUB-00002435,2024-02-21,,Active,5,0.0000,24,2026-02-10,Direct
2436,995,2,SUB-00002436,2024-05-19,,Active,4,0.0000,36,2027-05-04,Partner
2437,995,21,SUB-00002437,2024-02-03,,Active,1,0.0000,36,2027-01-18,Partner
2438,996,21,SUB-00002438,2024-01-14,2024-05-11,Cancelled,1,12.5000,12,2025-01-08,Direct
2439,996,13,SUB-00002439,2025-03-27,,Active,4,5.0000,36,2028-03-11,Direct
2440,996,2,SUB-00002440,2025-07-21,,Active,5,7.5000,36,2028-07-05,Marketplace
2441,996,5,SUB-00002441,2024-04-21,,Active,2,5.0000,12,2025-04-16,Marketplace
2442,997,2,SUB-00002442,2025-08-19,2026-05-16,Cancelled,20,5.0000,36,2028-08-03,Marketplace
2443,997,22,SUB-00002443,2024-10-16,,Active,15,0.0000,12,2025-10-11,Marketplace
2444,998,19,SUB-00002444,2025-07-09,,Active,15,10.0000,36,2028-06-23,Partner
2445,998,6,SUB-00002445,2025-06-20,,Active,3,2.5000,36,2028-06-04,Partner
2446,999,17,SUB-00002446,2024-08-11,,Active,2,0.0000,36,2027-07-27,Marketplace
2447,1000,5,SUB-00002447,2025-08-05,,Active,4,0.0000,36,2028-07-20,Direct
2448,1001,2,SUB-00002448,2025-05-29,,Active,1,7.5000,12,2026-05-24,Direct
2449,1001,17,SUB-00002449,2025-06-05,2026-04-15,Cancelled,4,10.0000,24,2027-05-26,Partner
2450,1001,9,SUB-00002450,2025-05-29,2025-11-14,Cancelled,5,12.5000,12,2026-05-24,Partner
2451,1001,14,SUB-00002451,2025-05-30,,Active,1,2.5000,36,2028-05-14,Partner
2452,1002,1,SUB-00002452,2025-08-31,,Active,4,0.0000,36,2028-08-15,Partner
2453,1003,5,SUB-00002453,2025-02-18,,Active,3,7.5000,24,2027-02-08,Direct
2454,1003,10,SUB-00002454,2025-04-08,,Active,3,5.0000,24,2027-03-29,Marketplace
2455,1003,18,SUB-00002455,2025-01-21,,Active,5,0.0000,36,2028-01-06,Marketplace
2456,1004,4,SUB-00002456,2024-04-24,,Active,8,2.5000,24,2026-04-14,Marketplace
2457,1005,9,SUB-00002457,2025-03-06,,Active,1,10.0000,24,2027-02-24,Marketplace
2458,1005,21,SUB-00002458,2024-08-02,,Active,4,7.5000,12,2025-07-28,Marketplace
2459,1005,17,SUB-00002459,2024-02-22,,Active,3,10.0000,12,2025-02-16,Direct
2460,1006,6,SUB-00002460,2024-11-03,,Active,3,7.5000,36,2027-10-19,Partner
2461,1006,13,SUB-00002461,2025-04-26,,Active,4,2.5000,36,2028-04-10,Marketplace
2462,1007,12,SUB-00002462,2024-05-28,,Active,17,10.0000,24,2026-05-18,Direct
